date,canton,atLeastOneDoseTotal,atLeastOneDosePer100,partiallyVaccTotal,partiallyVaccPer100,fullyVaccinatedTotal,fullyVaccinatedPer100
2021-06-30,SH,43335,52.14,11810,14.21,31525,37.93
2021-06-30,SO,140769,50.73,39103,14.09,101666,36.64
2021-06-30,SZ,71792,44.27,14980,9.24,56812,35.04
2021-06-30,TG,129718,45.85,26084,9.22,103634,36.63
2021-06-30,TI,188610,53.74,46412,13.22,142198,40.51
2021-06-30,UR,17132,46.53,2604,7.07,14528,39.46
2021-06-30,VD,407179,49.98,102888,12.63,304291,37.35
2021-06-30,VS,172117,49.39,40150,11.52,131967,37.87
2021-06-30,ZG,67148,52.14,18949,14.71,48199,37.42
2021-06-30,ZH,839172,54.02,258609,16.65,580563,37.37
2021-07-01,AG,343351,49.47,90655,13.06,252696,36.41
2021-07-01,AI,6611,40.58,867,5.32,5744,35.25
2021-07-01,AR,24625,44.52,4244,7.67,20381,36.85
2021-07-01,BE,533864,51.18,120899,11.59,412965,39.59
2021-07-01,BL,157354,54.08,36560,12.56,120794,41.51
2021-07-01,BS,104819,53.28,25021,12.72,79798,40.56
2021-07-01,CH,4386850,50.6,1096402,12.65,3290448,37.95
2021-07-01,CHFL,4406626,50.6,1102440,12.66,3304186,37.94
2021-07-01,FL,19776,50.64,6038,15.46,13738,35.18
2021-07-01,FR,159373,48.96,48302,14.84,111071,34.12
2021-07-01,GE,254877,50.34,56773,11.21,198104,39.12
2021-07-01,GL,18334,44.88,3556,8.7,14778,36.18
2021-07-01,GR,99545,49.75,25681,12.83,73864,36.91
2021-07-01,JU,34107,46.27,7931,10.76,26176,35.51
2021-07-01,LU,198698,47.72,41018,9.85,157680,37.87
2021-07-01,NE,91861,52.23,31589,17.96,60272,34.27
2021-07-01,NW,20567,47.26,4355,10.01,16212,37.25
2021-07-01,OW,16655,43.7,2752,7.22,13903,36.48
2021-07-01,SG,235892,45.85,50196,9.76,185696,36.09
2021-07-01,SH,43499,52.34,11505,13.84,31994,38.5
2021-07-01,SO,141057,50.84,39018,14.06,102039,36.78
2021-07-01,SZ,71941,44.37,14684,9.06,57257,35.31
2021-07-01,TG,130045,45.97,24662,8.72,105383,37.25
2021-07-01,TI,190167,54.18,46065,13.12,144102,41.06
2021-07-01,UR,17134,46.54,2371,6.44,14763,40.1
2021-07-01,VD,409674,50.28,99277,12.18,310397,38.1
2021-07-01,VS,172685,49.55,40181,11.53,132504,38.02
2021-07-01,ZG,67417,52.34,18191,14.12,49226,38.22
2021-07-01,ZH,842698,54.25,250049,16.1,592649,38.15
2021-07-02,AG,344222,49.59,87343,12.58,256879,37.01
2021-07-02,AI,6628,40.68,755,4.63,5873,36.05
2021-07-02,AR,24797,44.83,4173,7.54,20624,37.29
2021-07-02,BE,536455,51.43,118007,11.31,418448,40.11
2021-07-02,BL,157937,54.28,35060,12.05,122877,42.23
2021-07-02,BS,106016,53.89,24429,12.42,81587,41.47
2021-07-02,CH,4407014,50.83,1060689,12.23,3346325,38.6
2021-07-02,CHFL,4426845,50.83,1066239,12.24,3360606,38.59
2021-07-02,FL,19831,50.78,5550,14.21,14281,36.57
2021-07-02,FR,159810,49.1,47282,14.53,112528,34.57
2021-07-02,GE,255638,50.49,54241,10.71,201397,39.77
2021-07-02,GL,18547,45.4,3689,9.03,14858,36.37
2021-07-02,GR,100137,50.04,25153,12.57,74984,37.47
2021-07-02,JU,34265,46.49,7586,10.29,26679,36.2
2021-07-02,LU,200370,48.13,41016,9.85,159354,38.27
2021-07-02,NE,92431,52.55,30674,17.44,61757,35.11
2021-07-02,NW,20821,47.84,3960,9.1,16861,38.74
2021-07-02,OW,16766,44,2798,7.34,13968,36.65
2021-07-02,SG,237029,46.07,48101,9.35,188928,36.72
2021-07-02,SH,43635,52.5,11114,13.37,32521,39.13
2021-07-02,SO,141137,50.87,36954,13.32,104183,37.55
2021-07-02,SZ,72035,44.42,14413,8.89,57622,35.53
2021-07-02,TG,130419,46.1,23247,8.22,107172,37.88
2021-07-02,TI,191224,54.48,45333,12.92,145891,41.57
2021-07-02,UR,17145,46.57,2169,5.89,14976,40.67
2021-07-02,VD,412184,50.59,95814,11.76,316370,38.83
2021-07-02,VS,173443,49.77,39153,11.23,134290,38.53
2021-07-02,ZG,67675,52.55,17434,13.54,50241,39.01
2021-07-02,ZH,846248,54.48,240791,15.5,605457,38.98
2021-07-03,AG,344930,49.7,85479,12.32,259451,37.38
2021-07-03,AI,6645,40.78,642,3.94,6003,36.84
2021-07-03,AR,24926,45.07,4026,7.28,20900,37.79
2021-07-03,BE,537265,51.5,116714,11.19,420551,40.32
2021-07-03,BL,157946,54.28,35042,12.04,122904,42.24
2021-07-03,BS,106160,53.96,23224,11.8,82936,42.16
2021-07-03,CH,4417268,50.95,1032904,11.91,3384364,39.03
2021-07-03,CHFL,4437099,50.95,1038453,11.92,3398646,39.02
2021-07-03,FL,19831,50.78,5549,14.21,14282,36.57
2021-07-03,FR,160744,49.38,47102,14.47,113642,34.91
2021-07-03,GE,256196,50.6,52828,10.43,203368,40.16
2021-07-03,GL,18549,45.41,3688,9.03,14861,36.38
2021-07-03,GR,100344,50.15,25090,12.54,75254,37.61
2021-07-03,JU,34327,46.57,7338,9.96,26989,36.62
2021-07-03,LU,201716,48.45,41264,9.91,160452,38.54
2021-07-03,NE,92434,52.55,30637,17.42,61797,35.13
2021-07-03,NW,20845,47.9,3970,9.12,16875,38.78
2021-07-03,OW,16769,44,2798,7.34,13971,36.66
2021-07-03,SG,237668,46.19,46080,8.96,191588,37.24
2021-07-03,SH,43657,52.53,10924,13.14,32733,39.39
2021-07-03,SO,141241,50.9,35416,12.76,105825,38.14
2021-07-03,SZ,72067,44.44,13550,8.36,58517,36.09
2021-07-03,TG,130581,46.16,21849,7.72,108732,38.43
2021-07-03,TI,192175,54.75,44511,12.68,147664,42.07
2021-07-03,UR,17147,46.57,2073,5.63,15074,40.94
2021-07-03,VD,413247,50.72,92748,11.38,320499,39.34
2021-07-03,VS,173723,49.85,37713,10.82,136010,39.03
2021-07-03,ZG,67814,52.65,16640,12.92,51174,39.73
2021-07-03,ZH,848152,54.6,231558,14.91,616594,39.69
2021-07-04,AG,345007,49.71,84436,12.17,260571,37.54
2021-07-04,AI,6645,40.78,642,3.94,6003,36.84
2021-07-04,AR,24926,45.07,4026,7.28,20900,37.79
2021-07-04,BE,537271,51.51,116534,11.17,420737,40.33
2021-07-04,BL,157948,54.28,35034,12.04,122914,42.24
2021-07-04,BS,106343,54.05,21827,11.09,84516,42.96
2021-07-04,CH,4419968,50.98,1023159,11.8,3396809,39.18
2021-07-04,CHFL,4439799,50.98,1028708,11.81,3411091,39.17
2021-07-04,FL,19831,50.78,5549,14.21,14282,36.57
2021-07-04,FR,161018,49.47,46381,14.25,114637,35.22
2021-07-04,GE,256199,50.6,52825,10.43,203374,40.17
2021-07-04,GL,18549,45.41,3687,9.03,14862,36.38
2021-07-04,GR,100346,50.15,25087,12.54,75259,37.61
2021-07-04,JU,34327,46.57,7335,9.95,26992,36.62
2021-07-04,LU,201950,48.51,40632,9.76,161318,38.75
2021-07-04,NE,92434,52.55,30634,17.42,61800,35.13
2021-07-04,NW,20845,47.9,3970,9.12,16875,38.78
2021-07-04,OW,16769,44,2798,7.34,13971,36.66
2021-07-04,SG,237671,46.19,46070,8.95,191601,37.24
2021-07-04,SH,43675,52.55,10760,12.95,32915,39.61
2021-07-04,SO,141242,50.9,35099,12.65,106143,38.25
2021-07-04,SZ,72076,44.45,12667,7.81,59409,36.64
2021-07-04,TG,130668,46.19,20647,7.3,110021,38.89
2021-07-04,TI,193107,55.02,43659,12.44,149448,42.58
2021-07-04,UR,17150,46.58,1985,5.39,15165,41.19
2021-07-04,VD,413853,50.79,91546,11.24,322307,39.56
2021-07-04,VS,173726,49.85,37709,10.82,136017,39.03
2021-07-04,ZG,67974,52.78,16044,12.46,51930,40.32
2021-07-04,ZH,848249,54.61,231125,14.88,617124,39.73
2021-07-05,AG,345914,49.84,79680,11.48,266234,38.36
2021-07-05,AI,6656,40.85,533,3.27,6123,37.58
2021-07-05,AR,25114,45.41,3959,7.16,21155,38.25
2021-07-05,BE,539668,51.74,112539,10.79,427129,40.95
2021-07-05,BL,158590,54.5,33621,11.55,124969,42.95
2021-07-05,BS,106862,54.32,20870,10.61,85992,43.71
2021-07-05,CH,4435626,51.16,981841,11.32,3453785,39.83
2021-07-05,CHFL,4455474,51.16,987125,11.33,3468349,39.82
2021-07-05,FL,19848,50.82,5284,13.53,14564,37.29
2021-07-05,FR,161479,49.61,44866,13.78,116613,35.83
2021-07-05,GE,256618,50.68,50341,9.94,206277,40.74
2021-07-05,GL,18628,45.6,3708,9.08,14920,36.52
2021-07-05,GR,100685,50.32,23622,11.81,77063,38.51
2021-07-05,JU,34450,46.74,6876,9.33,27574,37.41
2021-07-05,LU,203634,48.91,40794,9.8,162840,39.11
2021-07-05,NE,92693,52.7,29580,16.82,63113,35.88
2021-07-05,NW,20998,48.25,3957,9.09,17041,39.16
2021-07-05,OW,16776,44.02,2568,6.74,14208,37.28
2021-07-05,SG,238351,46.33,44387,8.63,193964,37.7
2021-07-05,SH,43781,52.68,10250,12.33,33531,40.35
2021-07-05,SO,141394,50.96,33057,11.91,108337,39.05
2021-07-05,SZ,72177,44.51,12332,7.6,59845,36.91
2021-07-05,TG,130890,46.27,18878,6.67,112012,39.59
2021-07-05,TI,193143,55.03,43626,12.43,149517,42.6
2021-07-05,UR,17225,46.78,1842,5,15383,41.78
2021-07-05,VD,416226,51.09,88089,10.81,328137,40.27
2021-07-05,VS,174311,50.02,36891,10.59,137420,39.43
2021-07-05,ZG,68151,52.91,15299,11.88,52852,41.04
2021-07-05,ZH,851212,54.8,219676,14.14,631536,40.65
2021-07-06,AG,346974,49.99,75556,10.89,271418,39.11
2021-07-06,AI,6657,40.86,526,3.23,6131,37.63
2021-07-06,AR,25196,45.55,3916,7.08,21280,38.47
2021-07-06,BE,542254,51.98,108649,10.42,433605,41.57
2021-07-06,BL,159076,54.67,32839,11.29,126237,43.39
2021-07-06,BS,109013,55.41,22736,11.56,86277,43.85
2021-07-06,CH,4454005,51.37,944012,10.89,3509993,40.48
2021-07-06,CHFL,4474102,51.37,949256,10.9,3524846,40.47
2021-07-06,FL,20097,51.46,5244,13.43,14853,38.03
2021-07-06,FR,161834,49.72,43210,13.28,118624,36.44
2021-07-06,GE,257416,50.84,48105,9.5,209311,41.34
2021-07-06,GL,18687,45.74,3730,9.13,14957,36.61
2021-07-06,GR,100983,50.47,22038,11.01,78945,39.45
2021-07-06,JU,34605,46.95,6367,8.64,28238,38.31
2021-07-06,LU,205014,49.24,40258,9.67,164756,39.57
2021-07-06,NE,92974,52.86,28467,16.18,64507,36.67
2021-07-06,NW,21165,48.63,3855,8.86,17310,39.77
2021-07-06,OW,16781,44.04,2517,6.6,14264,37.43
2021-07-06,SG,239667,46.58,42618,8.28,197049,38.3
2021-07-06,SH,43983,52.92,9755,11.74,34228,41.19
2021-07-06,SO,142149,51.23,31764,11.45,110385,39.78
2021-07-06,SZ,72357,44.62,12048,7.43,60309,37.19
2021-07-06,TG,131154,46.36,17292,6.11,113862,40.25
2021-07-06,TI,193527,55.14,42216,12.03,151311,43.11
2021-07-06,UR,17229,46.79,1657,4.5,15572,42.29
2021-07-06,VD,418365,51.35,83867,10.29,334498,41.05
2021-07-06,VS,174863,50.18,35652,10.23,139211,39.95
2021-07-06,ZG,68321,53.05,14620,11.35,53701,41.7
2021-07-06,ZH,853761,54.96,209754,13.5,644007,41.46
2021-07-07,AG,348026,50.14,71312,10.27,276714,39.87
2021-07-07,AI,6714,41.21,541,3.32,6173,37.89
2021-07-07,AR,25344,45.82,3759,6.8,21585,39.03
2021-07-07,BE,544399,52.19,104328,10,440071,42.19
2021-07-07,BL,159562,54.84,31892,10.96,127670,43.88
2021-07-07,BS,109394,55.6,22156,11.26,87238,44.34
2021-07-07,CH,4470272,51.56,904928,10.44,3565344,41.12
2021-07-07,CHFL,4490426,51.56,909696,10.45,3580730,41.11
2021-07-07,FL,20154,51.6,4768,12.21,15386,39.4
2021-07-07,FR,162295,49.86,41774,12.83,120521,37.03
2021-07-07,GE,258102,50.97,45955,9.08,212147,41.9
2021-07-07,GL,18708,45.8,3719,9.1,14989,36.69
2021-07-07,GR,101213,50.58,21131,10.56,80082,40.02
2021-07-07,JU,34704,47.08,5992,8.13,28712,38.95
2021-07-07,LU,206167,49.52,39547,9.5,166620,40.02
2021-07-07,NE,93276,53.03,27405,15.58,65871,37.45
2021-07-07,NW,21354,49.07,3849,8.84,17505,40.22
2021-07-07,OW,16790,44.06,2484,6.52,14306,37.54
2021-07-07,SG,241129,46.87,41375,8.04,199754,38.82
2021-07-07,SH,44054,53.01,9043,10.88,35011,42.13
2021-07-07,SO,142690,51.43,30074,10.84,112616,40.59
2021-07-07,SZ,72486,44.7,11698,7.21,60788,37.49
2021-07-07,TG,131412,46.45,15558,5.5,115854,40.95
2021-07-07,TI,193974,55.27,40980,11.68,152994,43.59
2021-07-07,UR,17306,47,1518,4.12,15788,42.88
2021-07-07,VD,420654,51.63,79598,9.77,341056,41.86
2021-07-07,VS,175562,50.38,34761,9.97,140801,40.4
2021-07-07,ZG,68537,53.21,14052,10.91,54485,42.3
2021-07-07,ZH,856420,55.13,200427,12.9,655993,42.23
2021-07-08,AG,349029,50.29,66489,9.58,282540,40.71
2021-07-08,AI,6721,41.25,434,2.66,6287,38.59
2021-07-08,AR,25414,45.95,3605,6.52,21809,39.43
2021-07-08,BE,546332,52.37,99065,9.5,447267,42.88
2021-07-08,BL,159992,54.99,30929,10.63,129063,44.36
2021-07-08,BS,109420,55.62,22115,11.24,87305,44.38
2021-07-08,CH,4483941,51.72,859944,9.92,3623997,41.8
2021-07-08,CHFL,4504151,51.72,864230,9.92,3639921,41.79
2021-07-08,FL,20210,51.75,4286,10.97,15924,40.77
2021-07-08,FR,163017,50.08,40651,12.49,122366,37.59
2021-07-08,GE,258559,51.06,43592,8.61,214967,42.45
2021-07-08,GL,18755,45.91,3525,8.63,15230,37.28
2021-07-08,GR,101491,50.72,19942,9.97,81549,40.75
2021-07-08,JU,34821,47.24,5604,7.6,29217,39.64
2021-07-08,LU,207040,49.73,39084,9.39,167956,40.34
2021-07-08,NE,93597,53.21,26273,14.94,67324,38.28
2021-07-08,NW,21514,49.43,3773,8.67,17741,40.77
2021-07-08,OW,16795,44.07,2469,6.48,14326,37.59
2021-07-08,SG,241968,47.03,38593,7.5,203375,39.53
2021-07-08,SH,44155,53.13,8420,10.13,35735,43
2021-07-08,SO,142896,51.5,26874,9.69,116022,41.82
2021-07-08,SZ,72720,44.85,11489,7.09,61231,37.76
2021-07-08,TG,131703,46.55,14092,4.98,117611,41.57
2021-07-08,TI,194389,55.38,39747,11.32,154642,44.06
2021-07-08,UR,17311,47.02,1305,3.54,16006,43.47
2021-07-08,VD,422596,51.87,75874,9.31,346722,42.56
2021-07-08,VS,175925,50.48,32717,9.39,143208,41.09
2021-07-08,ZG,68748,53.38,13388,10.39,55360,42.98
2021-07-08,ZH,859033,55.3,189895,12.22,669138,43.08
2021-07-09,AG,350140,50.45,62569,9.01,287571,41.43
2021-07-09,AI,6723,41.26,404,2.48,6319,38.78
2021-07-09,AR,25514,46.13,3465,6.26,22049,39.87
2021-07-09,BE,548535,52.59,93323,8.95,455212,43.64
2021-07-09,BL,160348,55.11,29640,10.19,130708,44.92
2021-07-09,BS,109432,55.62,22064,11.22,87368,44.41
2021-07-09,CH,4497971,51.88,816510,9.42,3681461,42.46
2021-07-09,CHFL,4518266,51.88,820363,9.42,3697903,42.46
2021-07-09,FL,20295,51.97,3853,9.87,16442,42.1
2021-07-09,FR,163480,50.22,38947,11.97,124533,38.26
2021-07-09,GE,259166,51.18,41581,8.21,217585,42.97
2021-07-09,GL,18796,46.01,3124,7.65,15672,38.36
2021-07-09,GR,101887,50.92,18558,9.27,83329,41.64
2021-07-09,JU,34889,47.33,5145,6.98,29744,40.35
2021-07-09,LU,207338,49.8,37452,9,169886,40.8
2021-07-09,NE,93882,53.37,25235,14.35,68647,39.03
2021-07-09,NW,21704,49.87,3771,8.66,17933,41.21
2021-07-09,OW,17022,44.67,2622,6.88,14400,37.79
2021-07-09,SG,242556,47.14,36002,7,206554,40.15
2021-07-09,SH,44224,53.21,7818,9.41,36406,43.81
2021-07-09,SO,143077,51.57,24242,8.74,118835,42.83
2021-07-09,SZ,72853,44.93,11013,6.79,61840,38.14
2021-07-09,TG,131938,46.64,12647,4.47,119291,42.17
2021-07-09,TI,194834,55.51,38575,10.99,156259,44.52
2021-07-09,UR,17315,47.03,1121,3.04,16194,43.98
2021-07-09,VD,424879,52.15,72672,8.92,352207,43.23
2021-07-09,VS,176451,50.63,31647,9.08,144804,41.55
2021-07-09,ZG,68969,53.55,12745,9.9,56224,43.65
2021-07-09,ZH,862019,55.49,180128,11.6,681891,43.9
2021-07-10,AG,350665,50.52,60193,8.67,290472,41.85
2021-07-10,AI,6728,41.29,393,2.41,6335,38.88
2021-07-10,AR,25578,46.25,3245,5.87,22333,40.38
2021-07-10,BE,548992,52.63,91421,8.76,457571,43.87
2021-07-10,BL,160362,55.11,29108,10,131254,45.11
2021-07-10,BS,109436,55.63,21864,11.11,87572,44.51
2021-07-10,CH,4504333,51.95,786905,9.08,3717428,42.88
2021-07-10,CHFL,4524628,51.95,790758,9.08,3733870,42.87
2021-07-10,FL,20295,51.97,3853,9.87,16442,42.1
2021-07-10,FR,163845,50.34,37513,11.52,126332,38.81
2021-07-10,GE,259688,51.29,40429,7.98,219259,43.3
2021-07-10,GL,18796,46.01,3103,7.6,15693,38.42
2021-07-10,GR,101939,50.95,18130,9.06,83809,41.88
2021-07-10,JU,34890,47.33,5146,6.98,29744,40.35
2021-07-10,LU,207800,49.91,36849,8.85,170951,41.06
2021-07-10,NE,93906,53.39,24828,14.12,69078,39.27
2021-07-10,NW,21730,49.93,3784,8.69,17946,41.24
2021-07-10,OW,17024,44.67,2615,6.86,14409,37.81
2021-07-10,SG,242671,47.17,34856,6.77,207815,40.39
2021-07-10,SH,44392,53.42,7358,8.85,37034,44.56
2021-07-10,SO,143422,51.69,22539,8.12,120883,43.57
2021-07-10,SZ,72980,45.01,10089,6.22,62891,38.78
2021-07-10,TG,132071,46.68,11248,3.98,120823,42.71
2021-07-10,TI,195135,55.6,37262,10.62,157873,44.98
2021-07-10,UR,17316,47.03,1065,2.89,16251,44.14
2021-07-10,VD,425650,52.24,70280,8.63,355370,43.62
2021-07-10,VS,176758,50.72,30750,8.82,146008,41.9
2021-07-10,ZG,69108,53.66,12396,9.62,56712,44.03
2021-07-10,ZH,863451,55.58,170441,10.97,693010,44.61
2021-07-11,AG,350708,50.53,58990,8.5,291718,42.03
2021-07-11,AI,6728,41.29,393,2.41,6335,38.88
2021-07-11,AR,25578,46.25,3243,5.86,22335,40.38
2021-07-11,BE,549066,52.64,91434,8.77,457632,43.87
2021-07-11,BL,160362,55.11,29095,10,131267,45.11
2021-07-11,BS,109446,55.63,21361,10.86,88085,44.77
2021-07-11,CH,4505675,51.97,777871,8.97,3727804,43
2021-07-11,CHFL,4525970,51.97,781724,8.98,3744246,42.99
2021-07-11,FL,20295,51.97,3853,9.87,16442,42.1
2021-07-11,FR,164025,50.39,36195,11.12,127830,39.27
2021-07-11,GE,259688,51.29,40427,7.98,219261,43.3
2021-07-11,GL,18796,46.01,3101,7.59,15695,38.42
2021-07-11,GR,101941,50.95,18130,9.06,83811,41.89
2021-07-11,JU,34890,47.33,5146,6.98,29744,40.35
2021-07-11,LU,207806,49.91,36849,8.85,170957,41.06
2021-07-11,NE,93906,53.39,24827,14.11,69079,39.27
2021-07-11,NW,21730,49.93,3784,8.69,17946,41.24
2021-07-11,OW,17024,44.67,2615,6.86,14409,37.81
2021-07-11,SG,242672,47.17,34850,6.77,207822,40.39
2021-07-11,SH,44497,53.54,6828,8.22,37669,45.33
2021-07-11,SO,143423,51.69,22278,8.03,121145,43.66
2021-07-11,SZ,72983,45.01,9269,5.72,63714,39.29
2021-07-11,TG,132133,46.71,9966,3.52,122167,43.18
2021-07-11,TI,195446,55.68,35924,10.24,159522,45.45
2021-07-11,UR,17316,47.03,1013,2.75,16303,44.28
2021-07-11,VD,426057,52.29,69079,8.48,356978,43.81
2021-07-11,VS,176764,50.72,30747,8.82,146017,41.9
2021-07-11,ZG,69188,53.72,12050,9.36,57138,44.36
2021-07-11,ZH,863502,55.59,170277,10.96,693225,44.63
2021-07-12,AG,351402,50.63,54104,7.8,297298,42.83
2021-07-12,AI,6736,41.34,390,2.39,6346,38.95
2021-07-12,AR,25663,46.4,3167,5.73,22496,40.67
2021-07-12,BE,550744,52.8,84192,8.07,466552,44.73
2021-07-12,BL,161017,55.34,27280,9.38,133737,45.96
2021-07-12,BS,109506,55.66,19819,10.07,89687,45.59
2021-07-12,CH,4518324,52.11,733286,8.46,3785038,43.66
2021-07-12,CHFL,4538674,52.11,736664,8.46,3802010,43.65
2021-07-12,FL,20350,52.11,3378,8.65,16972,43.46
2021-07-12,FR,164514,50.54,34294,10.54,130220,40.01
2021-07-12,GE,260114,51.37,36781,7.26,223333,44.11
2021-07-12,GL,18814,46.06,3071,7.52,15743,38.54
2021-07-12,GR,102110,51.03,17564,8.78,84546,42.25
2021-07-12,JU,34966,47.44,4698,6.37,30268,41.06
2021-07-12,LU,208577,50.1,36227,8.7,172350,41.4
2021-07-12,NE,94158,53.53,23707,13.48,70451,40.05
2021-07-12,NW,21812,50.12,3734,8.58,18078,41.54
2021-07-12,OW,17034,44.7,2606,6.84,14428,37.86
2021-07-12,SG,243052,47.24,32631,6.34,210421,40.9
2021-07-12,SH,44640,53.71,6303,7.58,38337,46.13
2021-07-12,SO,144068,51.92,20912,7.54,123156,44.39
2021-07-12,SZ,73267,45.18,9052,5.58,64215,39.6
2021-07-12,TG,132390,46.8,9292,3.28,123098,43.51
2021-07-12,TI,195468,55.69,35886,10.22,159582,45.47
2021-07-12,UR,17389,47.23,951,2.58,16438,44.65
2021-07-12,VD,428052,52.54,65528,8.04,362524,44.49
2021-07-12,VS,177121,50.82,29053,8.34,148068,42.49
2021-07-12,ZG,69281,53.79,11304,8.78,57977,45.02
2021-07-12,ZH,866429,55.78,160740,10.35,705689,45.43
2021-07-13,AG,352472,50.78,50551,7.28,301921,43.5
2021-07-13,AI,6738,41.36,381,2.34,6357,39.02
2021-07-13,AR,25693,46.45,3128,5.66,22565,40.8
2021-07-13,BE,552789,52.99,78456,7.52,474333,45.47
2021-07-13,BL,161504,55.51,25681,8.83,135823,46.68
2021-07-13,BS,109547,55.68,19782,10.06,89765,45.63
2021-07-13,CH,4531759,52.27,691046,7.97,3840713,44.3
2021-07-13,CHFL,4552157,52.27,693931,7.97,3858226,44.3
2021-07-13,FL,20398,52.23,2885,7.39,17513,44.84
2021-07-13,FR,165035,50.7,32509,9.99,132526,40.72
2021-07-13,GE,260637,51.47,33248,6.57,227389,44.91
2021-07-13,GL,18882,46.22,2987,7.31,15895,38.91
2021-07-13,GR,102603,51.28,17426,8.71,85177,42.57
2021-07-13,JU,35091,47.61,4406,5.98,30685,41.63
2021-07-13,LU,208849,50.16,34784,8.35,174065,41.81
2021-07-13,NE,94462,53.7,22695,12.9,71767,40.8
2021-07-13,NW,21897,50.31,3683,8.46,18214,41.85
2021-07-13,OW,17044,44.73,2578,6.76,14466,37.96
2021-07-13,SG,243668,47.36,30646,5.96,213022,41.4
2021-07-13,SH,44799,53.91,5982,7.2,38817,46.71
2021-07-13,SO,144497,52.08,19133,6.9,125364,45.18
2021-07-13,SZ,73540,45.35,8750,5.4,64790,39.96
2021-07-13,TG,132643,46.89,9147,3.23,123496,43.65
2021-07-13,TI,195668,55.75,33275,9.48,162393,46.27
2021-07-13,UR,17394,47.24,839,2.28,16555,44.96
2021-07-13,VD,430529,52.84,62412,7.66,368117,45.18
2021-07-13,VS,177613,50.96,27486,7.89,150127,43.08
2021-07-13,ZG,69399,53.88,10706,8.31,58693,45.57
2021-07-13,ZH,868766,55.93,150375,9.68,718391,46.25
2021-07-14,AG,353557,50.94,47260,6.81,306297,44.13
2021-07-14,AI,6748,41.42,311,1.91,6437,39.51
2021-07-14,AR,25772,46.6,3020,5.46,22752,41.14
2021-07-14,BE,554996,53.2,73854,7.08,481142,46.12
2021-07-14,BL,161783,55.6,24512,8.42,137271,47.18
2021-07-14,BS,109607,55.71,18613,9.46,90994,46.25
2021-07-14,CH,4545767,52.43,656085,7.57,3889682,44.86
2021-07-14,CHFL,4566192,52.43,658729,7.56,3907463,44.87
2021-07-14,FL,20425,52.3,2644,6.77,17781,45.53
2021-07-14,FR,165443,50.83,30828,9.47,134615,41.36
2021-07-14,GE,261324,51.61,33136,6.54,228188,45.07
2021-07-14,GL,18984,46.47,2688,6.58,16296,39.89
2021-07-14,GR,102883,51.42,16733,8.36,86150,43.05
2021-07-14,JU,35273,47.85,4327,5.87,30946,41.98
2021-07-14,LU,209112,50.23,33511,8.05,175601,42.18
2021-07-14,NE,94865,53.93,21821,12.41,73044,41.53
2021-07-14,NW,22029,50.62,3623,8.32,18406,42.29
2021-07-14,OW,17056,44.76,2279,5.98,14777,38.78
2021-07-14,SG,244332,47.49,28266,5.49,216066,42
2021-07-14,SH,44862,53.98,5604,6.74,39258,47.24
2021-07-14,SO,145347,52.38,17930,6.46,127417,45.92
2021-07-14,SZ,73672,45.43,8292,5.11,65380,40.32
2021-07-14,TG,132921,46.98,8736,3.09,124185,43.9
2021-07-14,TI,195865,55.8,31213,8.89,164652,46.91
2021-07-14,UR,17460,47.42,821,2.23,16639,45.19
2021-07-14,VD,432852,53.13,60533,7.43,372319,45.7
2021-07-14,VS,178252,51.15,26685,7.66,151567,43.49
2021-07-14,ZG,69516,53.97,10205,7.92,59311,46.05
2021-07-14,ZH,871256,56.09,141284,9.1,729972,46.99
2021-07-15,AG,354563,51.08,43946,6.33,310617,44.75
2021-07-15,AI,6816,41.83,349,2.14,6467,39.69
2021-07-15,AR,25811,46.67,2982,5.39,22829,41.28
2021-07-15,BE,556906,53.39,69483,6.66,487423,46.73
2021-07-15,BL,162340,55.79,23641,8.12,138699,47.67
2021-07-15,BS,109636,55.73,17941,9.12,91695,46.61
2021-07-15,CH,4558837,52.58,620841,7.16,3937996,45.42
2021-07-15,CHFL,4579534,52.58,623483,7.16,3956051,45.42
2021-07-15,FL,20697,52.99,2642,6.76,18055,46.23
2021-07-15,FR,165884,50.96,29178,8.96,136706,42
2021-07-15,GE,262055,51.75,30593,6.04,231462,45.71
2021-07-15,GL,18985,46.47,2676,6.55,16309,39.92
2021-07-15,GR,103160,51.56,16561,8.28,86599,43.28
2021-07-15,JU,35434,48.07,4122,5.59,31312,42.48
2021-07-15,LU,209330,50.28,32287,7.75,177043,42.52
2021-07-15,NE,95258,54.16,21049,11.97,74209,42.19
2021-07-15,NW,22132,50.85,3570,8.2,18562,42.65
2021-07-15,OW,17265,45.31,2476,6.5,14789,38.81
2021-07-15,SG,244855,47.59,25383,4.93,219472,42.66
2021-07-15,SH,44951,54.09,5313,6.39,39638,47.7
2021-07-15,SO,145611,52.48,16276,5.87,129335,46.61
2021-07-15,SZ,73833,45.53,7833,4.83,66000,40.7
2021-07-15,TG,133488,47.18,8923,3.15,124565,44.03
2021-07-15,TI,196097,55.87,29313,8.35,166784,47.52
2021-07-15,UR,17480,47.48,789,2.14,16691,45.33
2021-07-15,VD,434957,53.38,58803,7.22,376154,46.17
2021-07-15,VS,178790,51.3,25569,7.34,153221,43.97
2021-07-15,ZG,69657,54.08,9729,7.55,59928,46.53
2021-07-15,ZH,873543,56.23,132056,8.5,741487,47.73
